legitimate_value,attr1_value,attr2_value,csp_rate
7115,2.0,2.0,0.4753349
7115,1.0,1.0,0.47541538
5613,2.0,2.0,0.4755167
111,2.0,1.0,0.475637
5132,2.0,1.0,0.47569516
484,1.0,1.0,0.47570148
3116,2.0,1.0,0.47581708
9211MP,1.0,1.0,0.47598976
44414,2.0,2.0,0.47645044
336M,1.0,1.0,0.47647077
4561Z,2.0,2.0,0.47673294
4599,2.0,1.0,0.47705832
5415,1.0,2.0,0.47735158
2122,2.0,1.0,0.47736043
325M,2.0,1.0,0.477401
22S,2.0,2.0,0.4781382
6111,1.0,2.0,0.47821248
5616,1.0,1.0,0.4782234
51311,2.0,1.0,0.47859797
315M,2.0,1.0,0.478648
5418,2.0,2.0,0.4787043
213,2.0,1.0,0.47888312
562,1.0,2.0,0.47899616
44511,2.0,1.0,0.47911277
4244,2.0,1.0,0.47918707
4853,2.0,1.0,0.47919494
813M,2.0,2.0,0.47938567
2123,1.0,1.0,0.4794259
52M2,1.0,2.0,0.47966963
5414,1.0,2.0,0.47990415
5414,2.0,1.0,0.48008838
7115,2.0,1.0,0.48022887
8129,2.0,1.0,0.48025614
623M,2.0,1.0,0.48041663
325M,2.0,2.0,0.4804643
44513,2.0,1.0,0.4806
8122,2.0,2.0,0.4806088
44414,2.0,1.0,0.48073122
5615,2.0,2.0,0.48078448
4442,2.0,1.0,0.4807979
4441Z,2.0,2.0,0.48095798
3113,2.0,1.0,0.48107597
8123,2.0,1.0,0.48122343
3369,2.0,1.0,0.48131195
2123,2.0,1.0,0.48148584
623M,2.0,2.0,0.4814935
5182,2.0,2.0,0.48154926
6211,1.0,2.0,0.48162317
522M,1.0,2.0,0.48209468
44511,2.0,2.0,0.48223606
484,2.0,2.0,0.48233473
4MS,2.0,1.0,0.482436
52M2,1.0,1.0,0.48318747
314Z,2.0,2.0,0.48329183
8131,2.0,1.0,0.48370296
4247,2.0,2.0,0.4838715
5241,1.0,1.0,0.48391974
5241,2.0,1.0,0.48401383
3341,2.0,1.0,0.48412022
9211MP,2.0,1.0,0.4843389
3252,2.0,1.0,0.48450714
5412,1.0,2.0,0.48458576
3231,2.0,1.0,0.4847763
9211MP,2.0,2.0,0.4855569
3399ZM,2.0,2.0,0.48593712
335M,2.0,2.0,0.48596397
33641M1,2.0,1.0,0.48600405
6241,1.0,2.0,0.4861478
3222M,1.0,1.0,0.4861778
4411,2.0,2.0,0.48631716
3333,1.0,1.0,0.48664978
4582,2.0,1.0,0.48697636
92811P2,2.0,1.0,0.4877079
561M,2.0,1.0,0.48795554
5416,2.0,2.0,0.48800623
92119,1.0,2.0,0.48827374
51311,1.0,2.0,0.48830342
611M2,2.0,2.0,0.48831186
8123,1.0,1.0,0.48878765
3315,2.0,1.0,0.48918357
4251,2.0,1.0,0.48919773
