legitimate_value,attr1_value,attr2_value,csp_rate
4591M,1.0,1.0,0.43396622
23,1.0,1.0,0.43401682
6244,2.0,2.0,0.4341021
23,2.0,1.0,0.43423468
5415,2.0,1.0,0.43440863
4853,2.0,1.0,0.4347131
4441Z,2.0,1.0,0.43488085
6243,2.0,8.0,0.4351249
488,2.0,1.0,0.43516743
623M,2.0,9.0,0.43518487
53M,2.0,1.0,0.43519375
3352,2.0,1.0,0.43556076
3116,2.0,2.0,0.43563274
3391,2.0,2.0,0.4358008
4MS,2.0,8.0,0.4361661
562,2.0,8.0,0.43754148
713Z,2.0,1.0,0.43771154
52M2,1.0,1.0,0.43892345
315M,2.0,1.0,0.4391425
611M1,1.0,1.0,0.43926254
5614,2.0,8.0,0.43980694
812112,2.0,1.0,0.43986854
722Z,2.0,9.0,0.43996403
92MP,2.0,6.0,0.4410429
4411,2.0,8.0,0.44114587
621M,2.0,1.0,0.44116923
5414,2.0,1.0,0.44118518
722Z,1.0,1.0,0.44143227
33641M1,2.0,2.0,0.44153413
52M2,2.0,9.0,0.44201276
4492,1.0,1.0,0.44209564
3114,2.0,1.0,0.44224498
311M2,2.0,1.0,0.44250807
8129,2.0,6.0,0.44281968
621M,2.0,6.0,0.44284356
611M1,2.0,1.0,0.44287094
561M,1.0,1.0,0.4430951
6214,2.0,1.0,0.44351304
3254,2.0,1.0,0.443574
623M,2.0,6.0,0.44382316
5321,2.0,9.0,0.44445992
4552,2.0,1.0,0.4452079
6111,1.0,9.0,0.44534597
42491,1.0,1.0,0.44543117
336M,2.0,1.0,0.44564176
622M,2.0,1.0,0.4458185
4232,2.0,9.0,0.4459733
5615,2.0,8.0,0.44647446
561M,2.0,1.0,0.4466643
6111,2.0,1.0,0.44781774
4442,2.0,9.0,0.44786468
4236,2.0,6.0,0.4480245
6214,2.0,8.0,0.44845572
6244,2.0,1.0,0.44893432
111,2.0,1.0,0.44911832
23,2.0,8.0,0.44918048
32411,2.0,1.0,0.44951606
311M1,2.0,1.0,0.44961143
4491,2.0,8.0,0.45015904
92MP,2.0,1.0,0.45031396
562,2.0,1.0,0.45038635
3231,2.0,9.0,0.4503945
6111,2.0,2.0,0.45040318
4599,1.0,1.0,0.45073205
3116,1.0,1.0,0.45077857
55,2.0,2.0,0.4508078
54194,1.0,1.0,0.45095822
44511,1.0,1.0,0.45109546
221MP,2.0,1.0,0.45114028
6244,2.0,9.0,0.45115054
7211,1.0,1.0,0.45118603
8122,1.0,1.0,0.45120952
6212,2.0,9.0,0.4512166
334M2,2.0,2.0,0.4517004
8113,2.0,1.0,0.45176417
112,1.0,1.0,0.4517673
3399ZM,2.0,1.0,0.45182922
531M,2.0,1.0,0.45190722
334M2,2.0,8.0,0.45295882
5241,1.0,1.0,0.45313862
32621,2.0,1.0,0.45332146
712,2.0,2.0,0.45418602
6211,2.0,9.0,0.45446944
5122,2.0,1.0,0.45461154
622M,1.0,9.0,0.4546997
22132,2.0,1.0,0.45484447
561M,2.0,8.0,0.45493984
5416,2.0,2.0,0.45495054
22132,2.0,2.0,0.45543382
8123,2.0,1.0,0.45576233
315M,1.0,1.0,0.455878
722Z,2.0,2.0,0.45667645
6213ZM,2.0,1.0,0.4567051
333MS,1.0,1.0,0.45684525
9211MP,1.0,2.0,0.45701858
6243,1.0,1.0,0.45724398
6244,2.0,6.0,0.45764986
9281P,2.0,6.0,0.4581278
6244,1.0,1.0,0.4581339
4571,2.0,1.0,0.45822453
4244,2.0,9.0,0.45864806
4231,2.0,1.0,0.458875
4853,2.0,9.0,0.4594736
492,2.0,1.0,0.4595007
33641M1,2.0,1.0,0.4600017
8139Z,2.0,1.0,0.4605821
3328,1.0,1.0,0.46061325
45611,2.0,2.0,0.4607652
4238,2.0,1.0,0.46083814
713Z,2.0,6.0,0.4609225
5241,2.0,1.0,0.4610057
6213ZM,1.0,1.0,0.46155232
5412,2.0,9.0,0.46180278
33641M1,2.0,6.0,0.46297276
44511,2.0,9.0,0.46355012
2211P,2.0,1.0,0.4638725
45921,2.0,6.0,0.4640904
52M3,2.0,2.0,0.4643935
5417,1.0,1.0,0.4644354
531M,1.0,1.0,0.4648944
81393,2.0,1.0,0.4652828
4236,2.0,9.0,0.46569815
6216,1.0,1.0,0.46601447
44414,2.0,1.0,0.466315
7211,2.0,1.0,0.4668649
311M1,2.0,9.0,0.4668929
92MP,1.0,1.0,0.46696103
6231,2.0,1.0,0.46734196
3366,2.0,1.0,0.4680786
45921,1.0,1.0,0.46908394
7211,2.0,9.0,0.4691747
5182,2.0,6.0,0.46917984
6241,2.0,1.0,0.4706644
92MP,1.0,2.0,0.47080284
4492,2.0,8.0,0.4713146
484,2.0,1.0,0.4716273
44414,2.0,9.0,0.47176242
3315,2.0,1.0,0.47178888
6211,2.0,1.0,0.4719359
2212P,2.0,1.0,0.4722952
4233,2.0,1.0,0.47273946
4235,2.0,9.0,0.4730036
487,2.0,9.0,0.47326362
5617Z,2.0,1.0,0.47369176
4551,1.0,1.0,0.4740558
5418,2.0,6.0,0.47422025
4491,1.0,1.0,0.47470003
611M2,2.0,9.0,0.4751885
3327,2.0,1.0,0.47562632
516,2.0,1.0,0.47592884
8129,1.0,1.0,0.47658563
5313,2.0,1.0,0.47667572
5411,1.0,9.0,0.4779769
51921,2.0,1.0,0.47810948
5413,2.0,1.0,0.47853944
5221M,2.0,6.0,0.4787489
8131,2.0,2.0,0.47890735
5614,2.0,1.0,0.47894713
813M,2.0,9.0,0.47920883
722Z,2.0,8.0,0.4798271
52M3,2.0,1.0,0.48038036
4452,2.0,2.0,0.48066652
485M,2.0,8.0,0.48066962
213,2.0,1.0,0.48075387
484,2.0,8.0,0.4808967
813M,2.0,8.0,0.4809359
54194,2.0,1.0,0.48116317
5616,2.0,1.0,0.481674
5416,2.0,1.0,0.48204422
325M,2.0,6.0,0.48210096
45942,2.0,1.0,0.4826002
42491,2.0,1.0,0.48261094
721M,1.0,1.0,0.48333684
336M,2.0,8.0,0.48339245
4453,2.0,1.0,0.48345435
3399ZM,2.0,8.0,0.4842162
4248,2.0,9.0,0.48489532
6211,2.0,6.0,0.4849474
5617Z,2.0,2.0,0.48560342
4248,2.0,1.0,0.48651767
5221M,2.0,9.0,0.4866689
6241,2.0,2.0,0.4869151
333MS,2.0,1.0,0.4871406
44513,2.0,1.0,0.4872307
4412,2.0,1.0,0.48801735
3212,2.0,2.0,0.48821464
4561Z,2.0,1.0,0.4882339
6231,1.0,1.0,0.4885533
485M,2.0,1.0,0.48913538
4249Z,2.0,1.0,0.48915818
5313,1.0,1.0,0.48918915
5321,1.0,1.0,0.49038136
7224,2.0,9.0,0.49040633
923,2.0,2.0,0.49066043
622M,2.0,9.0,0.491142
4552,2.0,8.0,0.49197367
6231,1.0,2.0,0.492046
7115,2.0,1.0,0.49207968
33MS,2.0,1.0,0.4921105
6111,2.0,9.0,0.4928353
522M,2.0,1.0,0.49334726
334M2,2.0,6.0,0.4946743
32221,2.0,1.0,0.49480274
3253,1.0,1.0,0.4950704
3252,2.0,1.0,0.4950976
8131,2.0,6.0,0.49540564
492,1.0,2.0,0.4954183
713Z,2.0,9.0,0.49585533
5182,2.0,9.0,0.49585968
92811P5,2.0,1.0,0.49595946
3116,2.0,9.0,0.49600318
6241,2.0,9.0,0.49754462
337,1.0,1.0,0.4976329
623M,2.0,8.0,0.49805757
6243,2.0,9.0,0.49807063
111,2.0,2.0,0.49839044
5413,1.0,1.0,0.4988854
52M2,2.0,2.0,0.49939927
3399ZM,2.0,9.0,0.49949783
621M,2.0,2.0,0.49968183
4245,2.0,1.0,0.49990073
6231,2.0,8.0,0.50002664
711M,2.0,1.0,0.500117
713Z,1.0,8.0,0.50022775
5414,2.0,6.0,0.5003091
5131Z,2.0,1.0,0.5006381
6241,2.0,8.0,0.5009901
4582,2.0,1.0,0.5012204
3253,2.0,1.0,0.5018531
5613,2.0,1.0,0.5020576
2213M,2.0,1.0,0.50251055
721M,2.0,2.0,0.50304186
5242,2.0,2.0,0.5036719
5418,2.0,1.0,0.50454146
6111,1.0,1.0,0.505963
5613,1.0,8.0,0.50620544
52M3,2.0,6.0,0.5062099
611M3,1.0,1.0,0.5063295
611M1,2.0,2.0,0.50653785
5121,2.0,6.0,0.5065479
5413,2.0,6.0,0.50658196
488,2.0,8.0,0.506981
1133,1.0,1.0,0.5075683
517111,2.0,9.0,0.5079568
4582,1.0,1.0,0.50858647
8111Z,2.0,8.0,0.50859135
4491,2.0,1.0,0.5093428
722Z,2.0,6.0,0.5095219
5411,2.0,9.0,0.5095758
56173,2.0,8.0,0.50964093
332MZ,1.0,1.0,0.51085085
488,2.0,2.0,0.5119589
4599,2.0,6.0,0.51249343
4593,2.0,1.0,0.5129408
4247,2.0,9.0,0.5142203
92811P5,2.0,9.0,0.51449406
9211MP,2.0,1.0,0.51512766
4552,2.0,9.0,0.51542413
5614,2.0,6.0,0.5162563
3219ZM,2.0,1.0,0.51765525
111,2.0,9.0,0.5179242
6214,2.0,2.0,0.51872736
5617Z,2.0,9.0,0.5190568
92MP,2.0,8.0,0.51934266
3256,2.0,8.0,0.5202768
44513,2.0,8.0,0.52042806
