legitimate_value,attr1_value,attr2_value,csp_rate
3162,45_60,1.0,0.43777862
4581,45_60,2.0,0.43802166
9211MP,18_25,2.0,0.4382926
6241,25_45,2.0,0.43860874
4412,60_plus,1.0,0.438632
5241,25_45,2.0,0.43873152
3118Z,45_60,2.0,0.43904352
623M,18_25,1.0,0.43948603
336M,45_60,1.0,0.44002277
5415,60_plus,2.0,0.44002783
623M,45_60,1.0,0.44012958
6244,45_60,2.0,0.44017825
4491,45_60,2.0,0.44023186
7115,18_25,2.0,0.4402322
484,60_plus,1.0,0.44039172
8111Z,60_plus,1.0,0.4404278
5411,45_60,1.0,0.4406701
42393,60_plus,1.0,0.44083807
8112,60_plus,1.0,0.44086242
4595,25_45,1.0,0.44112957
4552,60_plus,2.0,0.44248042
6111,25_45,2.0,0.44265693
7111,25_45,1.0,0.44287205
7224,25_45,2.0,0.44299206
611M1,25_45,1.0,0.4430474
611M3,45_60,1.0,0.44307452
3118Z,60_plus,2.0,0.44326484
3132Z,60_plus,1.0,0.44355685
92113,25_45,2.0,0.4443949
3116,60_plus,2.0,0.44439912
6214,45_60,1.0,0.4445347
6214,60_plus,1.0,0.44457525
5182,45_60,2.0,0.4452521
333MS,60_plus,1.0,0.44540453
814,18_25,2.0,0.44589695
621M,45_60,2.0,0.44622326
9211MP,45_60,1.0,0.44626576
92M1,45_60,1.0,0.44637948
4239Z,60_plus,1.0,0.44691855
7211,45_60,2.0,0.44698828
44511,18_25,1.0,0.44717082
516,18_25,2.0,0.44718158
491,45_60,1.0,0.44726217
331M,60_plus,1.0,0.4473802
611M1,45_60,2.0,0.44779322
6241,45_60,2.0,0.44793525
6231,25_45,1.0,0.447976
522M,60_plus,2.0,0.44819388
3313,45_60,1.0,0.4485114
5614,60_plus,1.0,0.44852066
517Z,45_60,1.0,0.44862747
336M,45_60,2.0,0.44869572
4244,45_60,1.0,0.4488336
92MP,60_plus,1.0,0.44885358
923,18_25,2.0,0.4492601
23,60_plus,1.0,0.44940704
812112,18_25,2.0,0.44952917
722Z,25_45,2.0,0.44967577
5415,45_60,2.0,0.4497338
4452,25_45,2.0,0.45005655
3MS,25_45,1.0,0.45020646
622M,60_plus,2.0,0.45024982
4571,60_plus,1.0,0.45106062
4MS,25_45,2.0,0.45111912
5313,25_45,2.0,0.45126677
44513,25_45,1.0,0.4514111
8111Z,25_45,1.0,0.45142508
5415,45_60,1.0,0.45216912
713Z,60_plus,1.0,0.4523269
55,25_45,2.0,0.45269442
5415,60_plus,1.0,0.45279285
6244,25_45,2.0,0.4530239
4551,18_25,2.0,0.45308718
3254,45_60,2.0,0.45370975
8111Z,18_25,1.0,0.45433903
81393,60_plus,2.0,0.45452148
611M1,25_45,2.0,0.45476148
622M,25_45,2.0,0.4547891
9211MP,25_45,1.0,0.45481688
4595,25_45,2.0,0.4554066
