legitimate_value,attr1_value,attr2_value,csp_rate
492,1.0,2.0,0.603425
53M,2.0,2.0,0.6035738
8111Z,1.0,1.0,0.6039524
316M,2.0,1.0,0.6054952
3272,2.0,1.0,0.6075864
7112,2.0,2.0,0.60892725
4595,2.0,2.0,0.60966724
3256,2.0,1.0,0.6113779
92811P2,1.0,1.0,0.61255056
611M3,1.0,2.0,0.6133998
2121,1.0,1.0,0.61436456
311M2,2.0,1.0,0.6148328
6213ZM,2.0,1.0,0.6161416
721M,1.0,2.0,0.6176791
92811P1,2.0,2.0,0.61825395
4583,2.0,1.0,0.6198597
22132,1.0,2.0,0.6207832
115,2.0,1.0,0.6235082
4413,1.0,2.0,0.625097
6211,1.0,2.0,0.6252613
3272,1.0,1.0,0.62572765
6111,1.0,1.0,0.62749636
9281P,1.0,2.0,0.6332051
334M1,2.0,2.0,0.6379366
3221,2.0,1.0,0.63807845
811192,2.0,2.0,0.64545155
4599,1.0,2.0,0.6458584
3335,1.0,1.0,0.647287
4582,2.0,1.0,0.6483555
3366,2.0,2.0,0.65080285
9211MP,1.0,2.0,0.6522461
4238,2.0,2.0,0.6554458
2212P,2.0,2.0,0.65721893
311M1,2.0,2.0,0.6623283
4245,1.0,1.0,0.66521174
335M,2.0,1.0,0.6655969
4853,1.0,2.0,0.66843426
4492,2.0,2.0,0.6696883
4581,1.0,1.0,0.67023623
484,1.0,2.0,0.6730122
333MS,2.0,2.0,0.6741097
487,2.0,1.0,0.67534876
4593,2.0,1.0,0.6826772
5415,1.0,2.0,0.6881764
4236,1.0,1.0,0.6884705
51311,2.0,2.0,0.68963575
8139Z,2.0,1.0,0.6907918
92M1,2.0,2.0,0.6908962
4412,2.0,2.0,0.6920764
8112,2.0,1.0,0.69640034
3219ZM,2.0,2.0,0.6965884
44513,1.0,2.0,0.7005966
611M2,2.0,2.0,0.7031135
4239Z,2.0,2.0,0.7094414
4243,2.0,2.0,0.71096385
213,2.0,2.0,0.7131122
45921,1.0,1.0,0.71342033
4237,2.0,1.0,0.71383333
32221,2.0,1.0,0.7174266
3115,2.0,2.0,0.7227523
4247,2.0,1.0,0.72728777
114,2.0,2.0,0.7305534
4591M,1.0,2.0,0.73100007
62132,2.0,1.0,0.7327482
45941,2.0,1.0,0.7330088
332M,1.0,1.0,0.7368619
45913,2.0,1.0,0.7398961
8139Z,1.0,1.0,0.7426567
3399M,1.0,2.0,0.7442602
4251,2.0,1.0,0.74545246
3219ZM,1.0,1.0,0.7478484
8111Z,1.0,2.0,0.75117767
6212,1.0,2.0,0.7534304
3327,1.0,1.0,0.7557082
5418,1.0,2.0,0.75635004
6244,1.0,1.0,0.75635606
5413,1.0,2.0,0.75845766
32621,2.0,2.0,0.7620333
5411,1.0,1.0,0.7621761
33641M2,1.0,1.0,0.7625407
45611,1.0,2.0,0.76720256
42393,1.0,1.0,0.7672491
621M,1.0,2.0,0.76873386
3331M,2.0,2.0,0.7733257
213,1.0,2.0,0.7738427
8114,1.0,1.0,0.7752224
311811,2.0,1.0,0.7830027
4581,1.0,2.0,0.7884374
6242,1.0,1.0,0.78983665
92119,1.0,2.0,0.7984719
45942,2.0,1.0,0.80052936
32411,2.0,2.0,0.8031726
3315,1.0,1.0,0.80426365
5122,2.0,2.0,0.8092427
3261,1.0,2.0,0.8136201
711M,1.0,1.0,0.8313359
3114,2.0,2.0,0.83340025
3331M,2.0,1.0,0.8334546
111,1.0,2.0,0.8347199
92119,1.0,1.0,0.8469238
621M,1.0,1.0,0.85200244
8129,1.0,1.0,0.8541459
3399M,1.0,1.0,0.85867274
3255,1.0,1.0,0.85867274
44513,1.0,1.0,0.87212753
3333,2.0,2.0,0.87232995
4237,1.0,1.0,0.8731301
311M1,1.0,1.0,0.8746792
3272,2.0,2.0,0.877185
6213ZM,1.0,2.0,0.8796158
8123,1.0,2.0,0.88115346
4233,1.0,1.0,0.88130325
51921,1.0,2.0,0.8846266
6214,1.0,1.0,0.88558227
4234,1.0,2.0,0.8899456
22132,1.0,1.0,0.89058983
5416,1.0,2.0,0.8957724
52M3,1.0,1.0,0.8959945
32711,1.0,2.0,0.9018225
7224,1.0,1.0,0.907145
4251,2.0,2.0,0.9093806
7115,1.0,2.0,0.9124621
3121,1.0,2.0,0.9148356
814,1.0,2.0,0.9168669
3321,1.0,1.0,0.9197036
7115,1.0,1.0,0.9208764
3341,1.0,1.0,0.9245762
4233,2.0,2.0,0.925113
3313,2.0,2.0,0.9270241
482,2.0,2.0,0.9330275
3131,2.0,1.0,0.93364745
22S,2.0,2.0,0.9392071
3333,2.0,1.0,0.9396259
221MP,2.0,1.0,0.94727993
7224,2.0,1.0,0.9535334
327M,1.0,1.0,0.9554024
3133,2.0,2.0,0.96038246
5313,1.0,2.0,0.960846
3222M,1.0,2.0,0.96255195
42S,2.0,2.0,0.9659263
92811P4,1.0,1.0,0.9676832
71395,2.0,2.0,0.9728099
53M,1.0,1.0,0.97314876
